index,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills,region,prediction
2936,3,0,0,0,1,br1,0
2937,9,1,1,3,1,br1,1
2938,4,0,0,2,1,br1,2
2939,1,0,0,0,0,br1,5
2940,5,0,1,1,2,br1,4
2941,9,2,1,3,0,br1,1
2942,5,0,0,3,2,br1,4
2943,0,0,0,0,0,br1,5
2944,2,0,0,1,1,br1,0
2945,11,2,1,4,0,br1,1
2946,11,3,2,3,2,br1,3
2947,3,0,0,2,0,br1,2
2948,7,1,1,3,1,br1,4
2949,6,1,0,2,1,br1,4
2950,5,1,0,3,2,br1,4
2951,1,0,0,0,0,br1,5
2952,9,2,1,3,1,br1,1
2953,4,0,0,2,0,br1,2
2954,0,0,0,1,0,br1,5
2955,5,0,0,1,1,br1,4
2956,6,1,0,3,0,br1,4
2957,11,4,2,2,1,br1,3
2958,0,0,0,0,0,br1,5
2959,10,1,1,3,2,br1,3
2960,1,0,0,1,0,br1,5
2961,4,0,0,2,2,br1,2
2962,11,4,2,2,1,br1,3
2963,6,1,0,2,1,br1,4
2964,10,2,1,2,1,br1,3
2965,4,0,0,2,1,br1,2
2966,3,0,0,3,0,br1,2
2967,11,2,1,2,2,br1,3
2968,8,1,1,4,1,br1,1
2969,3,0,0,0,0,br1,0
2970,9,2,1,1,2,br1,3
2971,3,0,0,2,0,br1,2
2972,1,0,0,1,0,br1,5
2973,9,2,1,3,1,br1,1
2974,9,2,0,4,1,br1,1
2975,4,0,1,1,0,br1,0
2976,1,0,0,1,0,br1,5
2977,10,1,0,4,2,br1,1
2978,3,0,0,3,1,br1,2
2979,2,0,0,0,1,br1,0
2980,0,0,0,0,1,br1,5
2981,10,2,0,2,0,br1,3
2982,8,1,0,3,1,br1,1
2983,1,0,0,1,0,br1,5
2984,10,2,1,3,0,br1,1
2985,6,0,0,2,2,br1,4
2986,8,1,1,2,0,br1,3
2987,2,0,0,1,2,br1,0
2988,9,1,0,4,2,br1,1
2989,2,0,0,0,0,br1,0
2990,3,0,1,0,1,br1,0
2991,5,0,0,4,1,br1,4
2992,0,0,0,1,0,br1,5
2993,5,0,0,0,2,br1,0
2994,4,2,0,0,0,br1,0
2995,0,0,0,0,0,br1,5
2996,8,1,0,3,1,br1,1
2997,4,0,1,2,1,br1,2
2998,0,0,0,0,0,br1,5
2999,3,1,0,0,1,br1,0
3000,10,2,1,2,2,br1,3
3001,6,1,1,3,0,br1,4
3002,9,1,1,2,1,br1,3
3003,2,0,0,2,0,br1,2
3004,3,0,0,1,0,br1,0
3005,7,1,0,2,2,br1,4
3006,2,0,0,3,0,br1,2
3007,9,2,1,1,1,br1,3
3008,0,0,0,0,0,br1,5
3009,3,1,0,0,1,br1,0
3010,6,2,2,2,0,br1,4
3011,8,1,0,4,1,br1,1
3012,4,1,1,3,0,br1,2
3013,3,0,0,0,2,br1,0
3014,7,1,1,2,1,br1,4
3015,6,0,0,1,1,br1,4
3016,5,1,1,3,1,br1,4
3017,7,2,1,3,1,br1,4
3018,5,0,1,1,1,br1,4
3019,9,1,1,4,1,br1,1
3020,9,1,0,3,2,br1,1
3021,0,0,1,0,0,br1,5
3022,4,2,0,0,0,br1,0
3023,1,0,0,0,0,br1,5
3024,1,0,0,0,0,br1,5
3025,4,2,0,0,0,br1,0
3026,4,1,0,0,0,br1,0
3027,1,0,0,0,0,br1,5
3028,4,0,0,0,1,br1,0
3029,9,1,1,4,1,br1,1
3030,2,0,0,1,2,br1,0
3031,8,1,1,4,0,br1,1
3032,9,2,3,3,1,br1,1
3033,8,4,0,4,1,br1,1
3034,0,0,0,0,0,br1,5
3035,6,0,0,2,1,br1,4
3036,1,0,1,1,1,br1,5
3037,11,3,1,3,0,br1,3
3038,10,1,1,2,1,br1,3
3039,0,0,0,1,1,br1,5
3040,9,2,0,3,2,br1,3
3041,1,0,1,1,0,br1,5
3042,9,2,1,2,1,br1,3
3043,2,0,0,0,1,br1,0
3044,3,0,0,2,0,br1,2
3045,11,3,2,2,1,br1,3
3046,11,1,0,2,2,br1,3
3047,1,0,0,0,0,br1,5
3048,4,1,0,0,0,br1,0
3049,4,2,0,0,0,br1,0
3050,9,2,1,3,2,br1,1
3051,2,0,0,1,0,br1,0
3052,0,0,0,0,1,br1,5
3053,7,1,0,2,1,br1,4
3054,0,0,0,0,0,br1,5
3055,10,2,1,4,2,br1,1
3056,8,1,1,4,0,br1,1
3057,3,0,0,0,1,br1,0
3058,5,0,0,3,1,br1,4
3059,10,2,2,2,1,br1,3
3060,4,0,0,0,1,br1,0
3061,0,0,0,2,0,br1,5
3062,6,1,0,3,2,br1,4
3063,3,0,1,1,0,br1,0
3064,1,0,0,2,1,br1,5
3065,5,0,0,1,1,br1,4
3066,2,0,0,1,1,br1,0
3067,0,0,0,1,0,br1,5
3068,6,0,0,4,1,br1,4
3069,7,1,2,1,1,br1,4
3070,9,1,1,4,0,br1,1
3071,2,0,0,1,1,br1,0
3072,2,0,0,2,0,br1,2
3073,9,1,1,2,2,br1,3
3074,8,1,0,3,1,br1,1
3075,4,0,1,2,1,br1,2
3076,3,1,0,0,1,br1,0
3077,0,0,0,0,0,br1,5
3078,3,0,0,1,1,br1,0
3079,8,1,0,3,1,br1,1
3080,11,3,1,3,2,br1,3
3081,3,0,0,2,0,br1,2
3082,4,0,0,2,1,br1,2
3083,0,0,0,0,0,br1,5
3084,4,1,0,0,0,br1,0
3085,4,3,0,0,0,br1,0
3086,0,0,0,0,0,br1,5
3087,3,0,0,2,0,br1,2
3088,11,3,0,3,2,br1,3
3089,1,0,1,0,0,br1,5
3090,11,3,0,2,1,br1,3
3091,1,0,0,1,1,br1,5
3092,2,0,0,1,1,br1,0
3093,11,2,1,4,0,br1,1
3094,4,0,0,1,2,br1,0
3095,7,1,0,3,0,br1,4
3096,3,0,1,0,0,br1,0
3097,8,1,0,4,1,br1,1
3098,8,1,2,1,2,br1,3
3099,2,0,0,3,0,br1,2
3100,8,1,0,3,1,br1,1
3101,3,0,1,1,1,br1,0
3102,1,0,0,3,0,br1,2
3103,8,1,1,1,2,br1,3
3104,2,0,0,1,2,br1,0
3105,9,2,1,3,0,br1,1
3106,9,1,1,3,2,br1,1
3107,1,0,0,0,0,br1,5
3108,9,1,1,4,1,br1,1
3109,4,0,0,0,1,br1,0
3110,9,1,0,3,2,br1,1
3111,0,0,0,0,0,br1,5
3112,0,0,0,0,0,br1,5
3113,7,1,0,3,2,br1,4
3114,3,0,1,1,1,br1,0
3115,7,1,0,2,1,br1,4
3116,9,2,0,1,2,br1,3
3117,0,0,0,1,0,br1,5
3118,4,0,1,1,0,br1,0
3119,10,3,2,5,2,br1,1
3120,10,2,1,3,1,br1,3
3121,0,0,0,1,0,br1,5
3122,0,0,0,0,0,br1,5
3123,5,1,0,1,1,br1,4
3124,10,3,1,2,1,br1,3
3125,2,0,1,3,1,br1,2
3126,7,1,1,3,1,br1,4
3127,7,1,1,2,0,br1,4
3128,1,0,0,1,0,br1,5
3129,0,0,0,1,0,br1,5
3130,1,0,0,1,0,br1,5
3131,7,0,1,2,2,br1,4
3132,0,0,0,1,0,br1,5
3133,5,1,0,0,0,br1,0
3134,5,0,1,4,2,br1,4
3135,1,0,0,0,0,br1,5
3136,8,1,1,2,2,br1,3
3137,2,0,0,2,0,br1,2
3138,2,0,0,1,1,br1,0
3139,5,0,0,1,1,br1,4
3140,9,2,1,4,2,br1,1
3141,2,0,0,0,0,br1,0
3142,3,0,0,1,1,br1,0
3143,1,0,0,1,0,br1,5
3144,11,3,1,2,2,br1,3
3145,2,0,0,3,0,br1,2
3146,2,0,0,0,0,br1,0
3147,7,2,1,3,2,br1,4
3148,5,0,0,0,2,br1,0
3149,10,2,2,5,0,br1,1
3150,7,2,0,3,2,br1,4
3151,3,0,0,0,0,br1,0
3152,2,0,0,1,2,br1,0
3153,10,2,1,3,0,br1,1
3154,2,0,0,1,0,br1,0
3155,8,2,1,2,2,br1,3
3156,1,0,0,0,1,br1,5
3157,10,1,1,4,1,br1,1
3158,5,0,2,1,0,br1,4
3159,7,1,0,4,1,br1,4
3160,8,1,1,3,2,br1,1
3161,1,0,0,0,0,br1,5
3162,2,0,0,0,1,br1,0
3163,3,1,0,0,1,br1,0
3164,9,1,1,2,1,br1,3
3165,1,0,0,3,1,br1,2
3166,2,0,0,0,2,br1,0
3167,3,1,0,0,0,br1,0
3168,8,2,1,3,2,br1,1
3169,0,0,0,1,0,br1,5
3170,4,0,0,2,2,br1,2
3171,8,1,1,2,0,br1,3
3172,3,0,0,2,1,br1,2
3173,11,3,2,4,1,br1,1
3174,11,4,2,2,1,br1,3
3175,6,1,0,2,1,br1,4
3176,9,1,1,2,1,br1,3
3177,2,0,0,1,0,br1,0
3178,6,0,0,1,2,br1,4
3179,8,1,1,3,0,br1,1
3180,8,1,1,1,1,br1,3
3181,2,0,1,3,1,br1,2
3182,4,0,0,1,1,br1,0
3183,7,1,1,3,1,br1,4
3184,9,2,0,2,1,br1,3
3185,0,0,0,0,1,br1,5
3186,4,1,0,0,0,br1,0
3187,2,1,0,0,0,br1,0
3188,9,2,0,3,0,br1,1
3189,6,1,1,1,2,br1,4
3190,8,1,1,2,1,br1,3
3191,2,0,0,2,0,br1,2
3192,3,0,1,0,0,br1,0
3193,8,1,0,4,1,br1,1
3194,2,0,0,1,1,br1,0
3195,10,2,1,3,1,br1,3
3196,9,2,1,4,2,br1,1
3197,2,0,0,0,0,br1,0
3198,2,0,0,0,1,br1,0
3199,9,2,1,3,0,br1,1
3200,11,3,1,4,1,br1,1
3201,8,1,1,1,1,br1,3
3202,4,0,0,2,1,br1,2
3203,0,0,0,0,0,br1,5
3204,10,2,0,3,1,br1,3
3205,0,0,0,0,0,br1,5
3206,0,0,0,0,0,br1,5
3207,11,2,0,2,2,br1,3
3208,8,1,0,1,0,br1,3
3209,4,0,1,3,2,br1,2
3210,6,1,0,1,1,br1,4
3211,0,0,0,0,0,br1,5
3212,8,2,1,5,0,br1,1
3213,4,0,0,0,0,br1,0
3214,11,5,3,5,2,br1,1
3215,6,1,0,4,0,br1,4
3216,0,0,0,0,0,br1,5
3217,2,0,0,0,0,br1,0
3218,2,0,0,0,0,br1,0
3219,10,1,1,4,2,br1,1
3220,0,0,0,0,0,br1,5
3221,3,1,0,0,1,br1,0
3222,2,0,0,0,0,br1,0
3223,3,1,0,0,2,br1,0
3224,0,0,0,0,0,br1,5
3225,2,0,0,0,0,br1,0
3226,2,0,0,0,0,br1,0
3227,3,1,0,0,2,br1,0
3228,1,0,0,1,0,br1,5
3229,4,0,0,2,2,br1,2
3230,11,4,2,2,1,br1,3
3231,6,1,0,2,1,br1,4
3232,9,1,0,2,1,br1,3
3233,1,0,0,0,1,br1,5
3234,6,1,1,1,0,br1,4
3235,7,2,0,2,2,br1,4
3236,9,2,1,2,1,br1,3
3237,8,2,0,2,1,br1,3
3238,10,2,1,4,1,br1,1
3239,1,0,0,0,0,br1,5
3240,3,0,1,1,2,br1,0
3241,9,1,1,4,0,br1,1
3242,9,3,2,3,0,br1,1
3243,3,0,0,3,1,br1,2
3244,9,1,1,2,2,br1,3
3245,2,0,0,1,0,br1,0
3246,7,1,1,4,1,br1,1
3247,7,0,1,1,1,br1,4
3248,9,1,1,2,1,br1,3
3249,6,1,0,3,0,br1,4
3250,0,0,0,0,0,br1,5
3251,5,0,1,3,1,br1,4
3252,0,0,0,0,0,br1,5
3253,6,1,0,2,1,br1,4
3254,9,1,1,2,1,br1,3
3255,1,0,0,1,0,br1,5
3256,2,0,0,1,0,br1,0
3257,10,2,1,3,2,br1,3
3258,4,0,0,1,1,br1,0
3259,7,1,1,3,1,br1,4
3260,9,3,1,3,2,br1,1
3261,1,0,0,1,0,br1,5
3262,7,1,0,3,2,br1,4
3263,0,0,0,0,0,br1,5
3264,3,0,0,0,0,br1,0
3265,6,0,2,3,1,br1,4
3266,2,0,0,2,0,br1,2
3267,9,1,1,2,1,br1,3
3268,9,2,0,2,1,br1,3
3269,0,0,0,0,0,br1,5
3270,2,0,0,0,0,br1,0
3271,7,1,1,4,1,br1,1
3272,0,0,0,0,0,br1,5
3273,4,0,0,2,1,br1,2
3274,2,0,0,1,1,br1,0
3275,10,2,1,3,1,br1,3
3276,9,2,1,2,1,br1,3
3277,2,0,0,1,0,br1,0
3278,1,0,0,1,1,br1,5
3279,9,2,1,3,1,br1,1
3280,4,0,0,1,0,br1,0
3281,1,0,0,0,1,br1,5
3282,7,1,1,4,0,br1,1
3283,2,0,0,1,1,br1,0
3284,3,0,0,1,1,br1,0
3285,0,0,0,2,0,br1,5
3286,8,1,1,2,0,br1,3
3287,9,1,1,4,1,br1,1
3288,5,0,0,3,1,br1,4
3289,0,0,0,0,1,br1,5
3290,6,0,1,4,2,br1,4
3291,6,1,1,1,0,br1,4
3292,10,2,0,3,2,br1,3
3293,0,0,0,0,0,br1,5
3294,6,1,1,2,1,br1,4
3295,3,0,0,2,1,br1,2
3296,7,1,0,3,2,br1,4
3297,2,0,0,1,0,br1,0
3298,11,3,1,2,0,br1,3
3299,1,0,0,1,1,br1,5
3300,0,0,0,0,0,br1,5
3301,7,1,0,1,1,br1,4
3302,7,0,1,5,2,br1,1
3303,2,0,0,0,0,br1,0
3304,7,1,0,3,1,br1,4
3305,7,0,2,2,1,br1,4
3306,9,2,1,4,0,br1,1
3307,10,5,1,2,2,br1,3
3308,1,0,0,0,0,br1,5
3309,4,0,0,1,1,br1,0
3310,10,2,1,3,1,br1,3
3311,3,0,0,2,1,br1,2
3312,7,2,1,5,2,br1,1
3313,8,1,2,1,0,br1,3
3314,2,0,0,0,0,br1,0
3315,5,0,0,3,2,br1,4
3316,1,0,0,2,1,br1,5
3317,0,0,0,0,0,br1,5
3318,10,2,2,4,2,br1,1
3319,3,0,0,2,0,br1,2
3320,3,0,0,1,1,br1,0
3321,6,1,1,3,0,br1,4
3322,5,1,1,4,2,br1,4
3323,3,0,0,0,0,br1,0
3324,5,0,0,1,2,br1,4
3325,11,3,2,4,0,br1,1
3326,1,0,0,0,0,br1,5
3327,4,0,1,4,1,br1,2
3328,11,3,2,3,2,br1,3
3329,4,0,0,2,0,br1,2
3330,2,0,0,2,1,br1,2
3331,1,0,0,1,1,br1,5
3332,5,0,1,3,1,br1,4
3333,1,0,0,1,0,br1,5
3334,3,0,0,1,0,br1,0
3335,7,1,1,3,1,br1,4
3336,3,0,0,2,1,br1,2
3337,8,1,1,2,0,br1,3
3338,0,0,0,0,0,br1,5
3339,7,1,0,3,2,br1,4
3340,4,0,2,2,2,br1,2
3341,9,3,0,2,0,br1,3
3342,0,0,0,1,0,br1,5
3343,10,2,1,3,2,br1,3
3344,1,0,0,0,0,br1,5
3345,9,2,0,3,2,br1,3
3346,3,0,0,1,1,br1,0
3347,9,1,1,3,1,br1,1
3348,7,1,1,2,0,br1,4
3349,1,0,0,1,1,br1,5
3350,5,1,0,2,2,br1,4
3351,6,1,0,1,0,br1,4
3352,7,1,0,2,1,br1,4
3353,1,0,0,1,1,br1,5
3354,1,0,0,3,0,br1,2
3355,8,1,1,1,2,br1,3
3356,7,1,0,4,1,br1,4
3357,7,1,2,1,1,br1,4
3358,4,0,0,0,1,br1,0
3359,0,0,0,1,0,br1,5
3360,10,3,1,5,1,br1,1
3361,3,0,1,0,1,br1,0
3362,6,1,1,3,0,br1,4
3363,6,1,1,2,0,br1,4
3364,0,0,0,0,1,br1,5
3365,6,0,0,3,0,br1,4
3366,6,0,0,1,0,br1,4
3367,10,2,1,4,1,br1,1
3368,9,2,1,1,2,br1,3
3369,3,0,0,2,0,br1,2
3370,1,0,0,1,0,br1,5
3371,9,2,1,3,1,br1,1
3372,9,2,0,4,1,br1,1
3373,4,0,1,1,0,br1,0
3374,1,0,0,1,0,br1,5
3375,10,1,0,4,2,br1,1
3376,3,0,0,3,1,br1,2
3377,2,0,0,0,1,br1,0
3378,10,2,1,2,0,br1,3
3379,1,0,0,3,1,br1,2
3380,6,0,0,2,1,br1,4
3381,0,0,0,0,0,br1,5
3382,1,0,0,1,0,br1,5
3383,7,1,2,4,2,br1,1
3384,4,0,0,1,0,br1,0
3385,9,1,1,4,2,br1,1
3386,5,0,1,2,1,br1,4
3387,7,1,1,2,1,br1,4
3388,0,0,0,0,0,br1,5
3389,8,1,1,4,2,br1,1
3390,9,1,1,3,1,br1,1
3391,5,0,1,3,1,br1,4
3392,1,0,0,0,1,br1,5
3393,9,1,1,4,0,br1,1
3394,10,3,0,3,0,br1,3
3395,8,1,2,3,2,br1,1
3396,7,1,1,1,1,br1,4
3397,2,0,0,3,0,br1,2
3398,6,0,1,3,1,br1,4
3399,3,0,0,1,1,br1,0
3400,7,1,1,4,2,br1,1
3401,2,0,0,0,0,br1,0
3402,7,2,0,4,2,br1,1
3403,3,0,1,1,0,br1,0
3404,0,0,0,0,1,br1,5
3405,10,1,0,3,1,br1,3
3406,6,0,1,4,2,br1,4
3407,6,1,1,1,0,br1,4
3408,10,2,2,3,2,br1,3
3409,7,1,1,4,0,br1,1
3410,3,0,0,2,1,br1,2
3411,11,3,1,2,1,br1,3
3412,5,0,0,0,1,br1,0
3413,4,0,0,3,0,br1,2
3414,1,0,0,1,1,br1,5
3415,8,1,0,1,0,br1,3
3416,2,0,0,1,0,br1,0
3417,5,0,0,2,1,br1,4
3418,10,1,1,4,0,br1,1
3419,7,1,0,1,1,br1,4
3420,7,1,0,2,1,br1,4
3421,3,0,1,2,0,br1,2
3422,4,0,0,1,1,br1,0
3423,0,0,0,1,0,br1,5
3424,9,4,3,2,1,br1,3
3425,4,0,0,4,1,br1,2
3426,5,0,0,1,2,br1,4
3427,4,0,1,3,0,br1,2
3428,3,0,0,1,0,br1,0
3429,7,1,1,3,2,br1,4
3430,10,3,1,3,1,br1,3
3431,3,0,0,2,0,br1,2
3432,11,3,1,2,0,br1,3
3433,2,0,0,1,1,br1,0
3434,1,0,0,0,1,br1,5
3435,9,2,0,2,1,br1,3
3436,9,2,1,4,0,br1,1
3437,3,0,0,0,1,br1,0
3438,3,0,0,1,1,br1,0
3439,6,1,1,3,0,br1,4
3440,3,0,0,0,0,br1,0
3441,9,1,1,3,2,br1,1
3442,7,2,0,3,2,br1,4
3443,3,0,0,0,0,br1,0
3444,1,0,0,0,1,br1,5
3445,8,1,0,2,0,br1,3
3446,5,0,2,3,1,br1,4
3447,8,1,0,2,1,br1,3
3448,11,3,1,3,2,br1,3
3449,2,0,0,2,0,br1,2
3450,7,2,0,3,2,br1,4
3451,3,0,0,0,0,br1,0
3452,9,1,1,2,1,br1,3
3453,1,0,0,1,0,br1,5
3454,3,0,0,1,0,br1,0
3455,7,1,1,3,1,br1,4
3456,3,0,0,2,1,br1,2
3457,8,1,1,2,0,br1,3
3458,3,0,1,1,1,br1,0
3459,7,1,0,2,1,br1,4
3460,0,0,0,0,0,br1,5
3461,4,0,0,2,1,br1,2
3462,6,0,1,3,1,br1,4
3463,3,0,0,1,1,br1,0
3464,9,1,1,3,1,br1,1
3465,2,0,1,3,0,br1,2
3466,2,0,0,1,1,br1,0
3467,10,3,1,3,1,br1,3
3468,0,0,0,0,0,br1,5
3469,9,1,1,3,1,br1,1
3470,5,0,1,2,1,br1,4
3471,6,1,1,3,1,br1,4
3472,7,1,1,1,1,br1,4
3473,5,0,0,3,1,br1,4
3474,0,0,0,0,1,br1,5
3475,3,0,0,1,0,br1,0
3476,7,2,1,4,1,br1,1
3477,4,0,0,1,1,br1,0
3478,0,0,0,0,0,br1,5
3479,10,2,0,3,2,br1,3
3480,5,1,0,4,1,br1,4
3481,6,1,1,0,1,br1,4
3482,5,0,0,2,2,br1,4
3483,0,0,0,0,0,br1,5
3484,6,1,1,2,1,br1,4
3485,4,0,0,2,0,br1,2
3486,9,2,1,3,1,br1,1
3487,0,0,0,2,0,br1,5
3488,0,0,0,0,0,br1,5
3489,4,0,0,2,1,br1,2
3490,2,0,1,1,1,br1,0
3491,8,1,0,4,0,br1,1
3492,2,0,0,0,1,br1,0
3493,2,0,0,3,0,br1,2
3494,2,0,1,2,0,br1,2
3495,8,3,1,3,2,br1,1
3496,4,0,1,1,1,br1,0
3497,7,2,1,4,0,br1,1
3498,2,0,0,3,0,br1,2
3499,11,2,0,1,1,br1,3
3500,2,0,0,2,1,br1,2
3501,10,2,1,1,1,br1,3
3502,0,0,0,2,1,br1,5
3503,4,0,0,1,1,br1,0
3504,4,0,1,1,1,br1,0
3505,3,0,0,3,0,br1,2
3506,4,1,0,0,0,br1,0
3507,0,0,0,0,0,br1,5
3508,9,2,0,1,1,br1,3
3509,0,0,0,0,0,br1,5
3510,9,1,1,3,1,br1,1
3511,3,0,0,0,1,br1,0
3512,5,1,0,3,2,br1,4
3513,1,0,0,0,0,br1,5
3514,3,0,0,1,2,br1,0
3515,4,0,1,2,0,br1,2
3516,5,0,0,3,2,br1,4
3517,0,0,0,0,0,br1,5
3518,0,0,0,1,0,br1,5
3519,5,0,0,2,2,br1,4
3520,8,1,0,2,2,br1,3
3521,0,0,0,1,0,br1,5
3522,1,0,0,0,1,br1,5
3523,3,0,0,3,0,br1,2
3524,4,0,0,3,1,br1,2
3525,10,2,1,2,1,br1,3
3526,8,1,1,4,2,br1,1
3527,4,0,0,0,0,br1,0
3528,9,1,1,3,1,br1,1
3529,5,0,1,3,1,br1,4
3530,4,0,0,3,0,br1,2
3531,8,1,1,0,1,br1,3
3532,9,1,1,2,1,br1,3
3533,2,0,0,1,0,br1,0
3534,6,0,0,1,2,br1,4
3535,8,1,1,3,0,br1,1
3536,4,0,0,2,1,br1,2
3537,0,0,0,1,0,br1,5
3538,0,0,0,1,1,br1,5
3539,9,2,0,1,1,br1,3
3540,1,0,0,1,0,br1,5
3541,4,0,0,2,2,br1,2
3542,0,0,0,1,0,br1,5
3543,7,2,0,2,2,br1,4
3544,1,0,0,0,1,br1,5
3545,9,1,1,4,1,br1,1
3546,0,0,0,0,0,br1,5
3547,5,0,1,3,1,br1,4
3548,1,0,0,2,1,br1,5
3549,0,0,0,0,0,br1,5
3550,1,0,0,1,0,br1,5
3551,9,2,1,3,1,br1,1
3552,9,2,0,4,1,br1,1
3553,4,0,1,1,0,br1,0
3554,9,1,2,1,2,br1,3
3555,4,0,1,4,0,br1,2
3556,9,2,1,3,1,br1,1
3557,7,1,2,4,1,br1,1
3558,9,2,1,4,2,br1,1
3559,4,1,1,1,0,br1,0
3560,1,0,0,0,1,br1,5
3561,9,1,1,4,0,br1,1
3562,5,1,0,3,2,br1,4
3563,1,0,0,0,0,br1,5
3564,7,1,0,2,1,br1,4
3565,9,4,2,4,0,br1,1
3566,3,0,0,2,0,br1,2
3567,10,2,1,2,2,br1,3
3568,1,0,0,1,1,br1,5
3569,3,0,1,2,0,br1,2
3570,9,1,1,2,1,br1,3
3571,6,1,0,2,1,br1,4
3572,1,0,0,0,0,br1,5
3573,7,1,1,3,1,br1,4
3574,0,0,0,0,1,br1,5
3575,4,0,0,2,0,br1,2
3576,8,1,0,1,0,br1,3
3577,2,0,0,1,1,br1,0
3578,6,1,0,3,2,br1,4
3579,9,1,2,2,0,br1,3
3580,11,4,2,3,0,br1,3
3581,1,0,0,1,1,br1,5
3582,3,2,0,0,0,br1,0
3583,2,0,0,0,1,br1,0
3584,8,1,1,0,2,br1,3
3585,2,0,0,4,0,br1,2
3586,3,0,0,2,1,br1,2
3587,7,1,1,3,0,br1,4
3588,2,0,0,0,1,br1,0
3589,7,1,1,4,0,br1,1
3590,3,1,0,0,1,br1,0
3591,0,0,0,0,0,br1,5
3592,11,2,2,3,2,br1,3
3593,2,0,0,2,0,br1,2
3594,4,1,0,0,0,br1,0
3595,0,0,0,0,0,br1,5
3596,2,0,0,0,0,br1,0
3597,10,2,0,2,2,br1,3
3598,4,1,0,0,0,br1,0
3599,1,0,0,0,0,br1,5
3600,9,1,1,2,2,br1,3
3601,0,0,0,2,0,br1,5
3602,4,0,1,2,2,br1,2
3603,0,0,0,1,0,br1,5
3604,0,0,0,0,0,br1,5
3605,2,0,0,0,0,br1,0
3606,5,0,0,1,1,br1,4
3607,9,2,1,4,0,br1,1
3608,3,0,0,0,1,br1,0
3609,5,1,1,4,0,br1,4
3610,9,1,1,3,1,br1,1
3611,2,0,0,0,0,br1,0
3612,0,0,0,0,0,br1,5
3613,3,0,0,0,0,br1,0
3614,2,0,0,2,0,br1,2
3615,3,0,0,1,2,br1,0
3616,3,0,0,1,1,br1,0
3617,5,1,0,2,1,br1,4
3618,3,0,0,3,0,br1,2
3619,7,2,1,2,1,br1,4
3620,7,1,0,3,1,br1,4
3621,7,0,2,2,1,br1,4
3622,0,0,0,0,0,br1,5
3623,0,0,0,0,0,br1,5
3624,1,0,0,0,1,br1,5
3625,2,0,0,2,1,br1,2
3626,4,2,0,0,0,br1,0
3627,2,0,0,0,0,br1,0
3628,0,0,0,0,0,br1,5
3629,4,1,0,0,0,br1,0
3630,4,3,0,0,0,br1,0
3631,4,3,0,0,0,br1,0
3632,0,0,0,0,0,br1,5
3633,1,0,0,2,1,br1,5
3634,9,1,2,5,1,br1,1
3635,5,0,0,0,0,br1,0
3636,2,0,0,0,0,br1,0
3637,0,0,0,0,0,br1,5
3638,4,1,0,0,0,br1,0
3639,3,2,0,0,0,br1,0
3640,10,2,1,4,1,br1,1
3641,2,0,0,0,0,br1,0
3642,5,1,1,4,1,br1,4
3643,1,0,0,0,0,br1,5
3644,4,0,0,2,2,br1,2
3645,8,1,1,2,0,br1,3
3646,9,1,0,2,1,br1,3
3647,1,0,0,0,1,br1,5
3648,1,0,0,0,1,br1,5
3649,9,2,0,2,1,br1,3
3650,2,0,0,0,1,br1,0
3651,3,1,0,0,1,br1,0
3652,2,0,0,0,1,br1,0
3653,3,1,0,0,1,br1,0
3654,0,0,0,0,0,br1,5
3655,3,1,0,0,1,br1,0
3656,1,0,0,0,0,br1,5
3657,3,1,0,0,1,br1,0
3658,4,0,0,0,2,br1,0
3659,8,3,1,4,0,br1,1
3660,9,2,0,3,1,br1,1
3661,1,0,0,0,1,br1,5
3662,1,0,1,2,0,br1,5
3663,11,3,1,3,2,br1,3
3664,2,0,0,2,1,br1,2
3665,11,5,2,4,0,br1,1
3666,10,2,0,2,0,br1,3
3667,0,0,0,0,0,br1,5
3668,0,0,0,0,1,br1,5
3669,10,2,0,2,0,br1,3
3670,6,1,1,1,1,br1,4
3671,8,1,1,3,0,br1,1
3672,4,0,0,2,2,br1,2
3673,0,0,0,0,0,br1,5
3674,1,0,0,0,0,br1,5
3675,9,1,0,2,1,br1,3
3676,0,0,0,0,0,br1,5
3677,0,0,0,0,0,br1,5
3678,1,0,0,1,0,br1,5
3679,7,0,1,2,2,br1,4
3680,0,0,0,0,0,br1,5
3681,0,0,0,0,0,br1,5
3682,11,3,1,3,1,br1,3
3683,2,0,0,0,1,br1,0
3684,4,0,0,2,0,br1,2
3685,9,1,1,3,2,br1,1
3686,7,1,1,2,2,br1,4
3687,2,0,0,1,0,br1,0
3688,6,0,0,1,1,br1,4
3689,0,0,0,1,0,br1,5
3690,11,3,1,1,2,br1,3
3691,2,0,0,4,0,br1,2
3692,0,0,0,0,0,br1,5
3693,9,1,0,3,2,br1,1
3694,7,1,1,3,0,br1,4
3695,3,0,0,1,1,br1,0
3696,4,0,1,2,2,br1,2
3697,7,2,1,2,0,br1,4
3698,10,2,1,4,1,br1,1
3699,4,0,1,3,1,br1,2
3700,3,0,0,0,2,br1,0
3701,8,1,2,4,0,br1,1
3702,6,1,0,1,0,br1,4
3703,0,0,0,1,1,br1,5
3704,8,1,2,3,0,br1,1
3705,3,0,0,2,2,br1,2
3706,1,0,0,0,1,br1,5
3707,8,2,0,3,0,br1,1
3708,0,0,0,0,0,br1,5
3709,8,1,1,4,2,br1,1
3710,3,0,0,2,1,br1,2
